project,required,dep
flair,True,sentencepiece
flair,True,konoha
flair,True,janome
flair,True,gdown
flair,True,numpy
flair,True,huggingface-hub
pytest-dotenv,True,pytest
pytest-dotenv,True,python-dotenv
sphinxcontrib-svg2pdfconverter,True,Sphinx
sphinxcontrib-svg2pdfconverter,False,cairosvg
morfessor,False,sphinx
morfessor,False,sphinxcontrib-napoleon
readerwriterlock,True,typing-extensions
urlextract,True,idna
urlextract,True,uritools
urlextract,True,appdirs
urlextract,True,filelock
psycopg2-pool,True,psycopg2-binary
osc-placement,True,keystoneauth1
osc-placement,True,osc-lib
osc-placement,True,oslo.utils
osc-placement,True,pbr
osc-placement,True,simplejson
osc-placement,True,six
domain2idna,True,setuptools
domain2idna,True,colorama
python-logstash-async,True,limits
python-logstash-async,True,pylogbeat
python-logstash-async,True,requests
molecule-docker,True,molecule
molecule-docker,True,docker
molecule-docker,True,selinux
molecule-docker,False,simplejson
molecule-docker,False,Sphinx
molecule-docker,False,sphinx-ansible-theme
molecule-docker,False,pre-commit
molecule-docker,False,molecule[test]
molecule-docker,False,pytest-helpers-namespace
flask-dance,True,requests
flask-dance,True,oauthlib
flask-dance,True,requests-oauthlib
flask-dance,True,Flask
flask-dance,True,Werkzeug
flask-dance,True,urlobject
flask-dance,False,blinker
flask-dance,False,sqlalchemy
aws-cdk-aws-lambda-event-sources,True,aws-cdk.aws-apigateway
aws-cdk-aws-lambda-event-sources,True,aws-cdk.aws-dynamodb
aws-cdk-aws-lambda-event-sources,True,aws-cdk.aws-ec2
aws-cdk-aws-lambda-event-sources,True,aws-cdk.aws-events
aws-cdk-aws-lambda-event-sources,True,aws-cdk.aws-iam
aws-cdk-aws-lambda-event-sources,True,aws-cdk.aws-kinesis
aws-cdk-aws-lambda-event-sources,True,aws-cdk.aws-lambda
aws-cdk-aws-lambda-event-sources,True,aws-cdk.aws-s3-notifications
aws-cdk-aws-lambda-event-sources,True,aws-cdk.aws-s3
aws-cdk-aws-lambda-event-sources,True,aws-cdk.aws-secretsmanager
aws-cdk-aws-lambda-event-sources,True,aws-cdk.aws-sns-subscriptions
aws-cdk-aws-lambda-event-sources,True,aws-cdk.aws-sns
aws-cdk-aws-lambda-event-sources,True,aws-cdk.aws-sqs
aws-cdk-aws-lambda-event-sources,True,aws-cdk.core
aws-cdk-aws-lambda-event-sources,True,constructs
aws-cdk-aws-lambda-event-sources,True,jsii
aws-cdk-aws-lambda-event-sources,True,publication
azure-eventhubs-client,True,redis
azure-eventhubs-client,True,azure-eventhub
fuzzysearch,True,attrs
extruct,True,lxml
extruct,True,rdflib
extruct,True,rdflib-jsonld
extruct,True,pyrdfa3
extruct,True,mf2py
extruct,True,w3lib
extruct,True,html-text
extruct,True,six
extruct,True,jstyleson
extruct,False,requests
django-cms,True,Django
django-cms,True,django-classy-tags
django-cms,True,django-formtools
django-cms,True,django-treebeard
django-cms,True,django-sekizai
django-cms,True,djangocms-admin-style
python-bidi,True,six
ics,True,python-dateutil
ics,True,arrow
ics,True,six
ics,True,tatsu
flake8-pep3101,True,flake8
flake8-pep3101,False,pytest
flake8-pep3101,False,testfixtures
pyzipper,True,pycryptodomex
delegator-py,True,pexpect
pymobiledetect,True,six
beagle,True,pbr
beagle,True,cliff
beagle,True,requests
beagle,False,coverage
beagle,False,pytest
beagle,False,pytest-cov
beagle,False,testtools
beagle,False,fixtures
beagle,False,flake8
aws-cdk-aws-glue,True,aws-cdk.aws-ec2
aws-cdk-aws-glue,True,aws-cdk.aws-iam
aws-cdk-aws-glue,True,aws-cdk.aws-kms
aws-cdk-aws-glue,True,aws-cdk.aws-s3
aws-cdk-aws-glue,True,aws-cdk.core
aws-cdk-aws-glue,True,constructs
aws-cdk-aws-glue,True,jsii
aws-cdk-aws-glue,True,publication
python-fly,True,requests
pytest-logbook,True,Logbook
pytest-logbook,True,pytest
inotify,True,nose
uproot,True,numpy
uproot,False,awkward
uproot,False,pandas
uproot,False,boost-histogram
uproot,False,hist
uproot,False,pytest
uproot,False,flake8
uproot,False,flake8-print
uproot,False,scikit-hep-testdata
uproot,False,lz4
uproot,False,xxhash
uproot,False,requests
glog,True,python-gflags
glog,True,six
zodbpickle,True,setuptools
yamlloader,True,pyyaml
yamlloader,False,pytest
yamlloader,False,hypothesis
tensor2tensor,True,absl-py
tensor2tensor,True,bz2file
tensor2tensor,True,dopamine-rl
tensor2tensor,True,flask
tensor2tensor,True,future
tensor2tensor,True,gevent
tensor2tensor,True,gin-config
tensor2tensor,True,google-api-python-client
tensor2tensor,True,gunicorn
tensor2tensor,True,gym
tensor2tensor,True,h5py
tensor2tensor,True,kfac
tensor2tensor,True,mesh-tensorflow
tensor2tensor,True,numpy
tensor2tensor,True,oauth2client
tensor2tensor,True,opencv-python
tensor2tensor,True,Pillow
tensor2tensor,True,pypng
tensor2tensor,True,requests
tensor2tensor,True,scipy
tensor2tensor,True,six
tensor2tensor,True,sympy
tensor2tensor,True,tensorflow-addons
tensor2tensor,True,tensorflow-datasets
tensor2tensor,True,tensorflow-gan
tensor2tensor,True,tensorflow-probability
tensor2tensor,True,tf-slim
tensor2tensor,True,tqdm
tensor2tensor,False,Pillow
tensor2tensor,False,pandas
tensor2tensor,False,tensorflow
tensor2tensor,False,tensorflow-hub
tensor2tensor,False,attrs
tensor2tensor,False,pytest
tensor2tensor,False,mock
tensor2tensor,False,jupyter
tensor2tensor,False,matplotlib
nbval,True,pytest
nbval,True,six
nbval,True,jupyter-client
nbval,True,nbformat
nbval,True,ipykernel
nbval,True,coverage
click-spinner,False,click
click-spinner,False,pytest
click-spinner,False,six
tabula-py,True,pandas
tabula-py,True,numpy
tabula-py,True,distro
tabula-py,False,pytest
tabula-py,False,flake8
tabula-py,False,black
tabula-py,False,isort
tabula-py,False,sphinx
tabula-py,False,sphinx-rtd-theme
oslo-vmware,True,PyYAML
oslo-vmware,True,eventlet
oslo-vmware,True,lxml
oslo-vmware,True,netaddr
oslo-vmware,True,oslo.concurrency
oslo-vmware,True,oslo.context
oslo-vmware,True,oslo.i18n
oslo-vmware,True,oslo.utils
oslo-vmware,True,pbr
oslo-vmware,True,requests
oslo-vmware,True,stevedore
oslo-vmware,True,suds-jurko
oslo-vmware,True,urllib3
pyfunctional,True,dill
pyfunctional,True,tabulate
pyfunctional,False,pandas
google-cloud-scheduler,True,google-api-core[grpc]
google-cloud-scheduler,True,proto-plus
google-cloud-scheduler,False,libcst
rosdistro,True,PyYAML
rosdistro,True,catkin-pkg
rosdistro,True,rospkg
rosdistro,True,setuptools
awkward,True,numpy
awkward,True,setuptools
awkward,False,pytest
awkward,False,awkward-cuda-kernels
awkward,False,flake8
awkward,False,PyYAML
awkward,False,autograd
awkward,False,numba
awkward,False,numexpr
awkward,False,pandas
awkward,False,jax
awkward,False,jaxlib
awkward,False,pyarrow
mozilla-django-oidc,True,Django
mozilla-django-oidc,True,josepy
mozilla-django-oidc,True,requests
mozilla-django-oidc,True,cryptography
mozilla-django-oidc,True,six
azureml-train-automl,True,azureml-automl-core
azureml-train-automl,True,azureml-automl-runtime
azureml-train-automl,True,"azureml-dataset-runtime[pandas,fuse]"
azureml-train-automl,True,azureml-train-automl-client
azureml-train-automl,True,azureml-train-automl-runtime
grpcio-opentracing,True,opentracing
grpcio-opentracing,True,grpcio
grpcio-opentracing,True,six
jenkins-job-builder,True,Jinja2
jenkins-job-builder,True,PyYAML
jenkins-job-builder,True,fasteners
jenkins-job-builder,True,pbr
jenkins-job-builder,True,python-jenkins
jenkins-job-builder,True,six
jenkins-job-builder,True,stevedore
flit-core,True,toml
aiocache,False,asynctest
aiocache,False,codecov
aiocache,False,coverage
aiocache,False,flake8
aiocache,False,ipdb
aiocache,False,marshmallow
aiocache,False,pystache
aiocache,False,pytest
aiocache,False,pytest-asyncio
aiocache,False,pytest-mock
aiocache,False,sphinx
aiocache,False,sphinx-autobuild
aiocache,False,sphinx-rtd-theme
aiocache,False,black
aiocache,False,aiomcache
aiocache,False,msgpack
aiocache,False,aioredis
langua,True,numpy
langua,True,six
frozen-flask,True,Flask
sqlalchemy-utc,True,setuptools
sqlalchemy-utc,True,SQLAlchemy
pyobjc-framework-launchservices,True,pyobjc-core
pyobjc-framework-launchservices,True,pyobjc-framework-CoreServices
caniusepython3,True,distlib
caniusepython3,True,setuptools
caniusepython3,True,packaging
caniusepython3,True,backports.functools-lru-cache
caniusepython3,True,requests
caniusepython3,True,futures
pyqtgraph,True,numpy
pyobjc-framework-systemconfiguration,True,pyobjc-core
pyobjc-framework-systemconfiguration,True,pyobjc-framework-Cocoa
tensorflow-gan,True,tensorflow-hub
tensorflow-gan,True,tensorflow-probability
tensorflow-gan,False,tensorflow-datasets
tensorflow-gan,False,tensorflow
aws-configure,True,awscli
aws-configure,True,botocore
edx-enterprise,True,bleach
edx-enterprise,True,celery
edx-enterprise,True,code-annotations
edx-enterprise,True,cryptography
edx-enterprise,True,django-cache-memoize
edx-enterprise,True,django-config-models
edx-enterprise,True,django-countries
edx-enterprise,True,django-crum
edx-enterprise,True,django-fernet-fields
edx-enterprise,True,django-filter
edx-enterprise,True,django-ipware
edx-enterprise,True,django-model-utils
edx-enterprise,True,django-multi-email-field
edx-enterprise,True,django-object-actions
edx-enterprise,True,django-simple-history
edx-enterprise,True,django-waffle
edx-enterprise,True,django
edx-enterprise,True,djangorestframework-xml
edx-enterprise,True,djangorestframework
edx-enterprise,True,edx-django-utils
edx-enterprise,True,edx-drf-extensions
edx-enterprise,True,edx-opaque-keys[django]
edx-enterprise,True,edx-rest-api-client
edx-enterprise,True,edx-tincan-py35
edx-enterprise,True,edx-rbac
edx-enterprise,True,future
edx-enterprise,True,jsondiff
edx-enterprise,True,jsonfield2
edx-enterprise,True,path.py
edx-enterprise,True,pillow
edx-enterprise,True,python-dateutil
edx-enterprise,True,pytz
edx-enterprise,True,requests
edx-enterprise,True,rules
edx-enterprise,True,six
edx-enterprise,True,slumber
edx-enterprise,True,stevedore
edx-enterprise,True,tableauserverclient
edx-enterprise,True,testfixtures
edx-enterprise,True,unicodecsv
edx-django-utils,True,Django
edx-django-utils,True,django-waffle
edx-django-utils,True,newrelic
edx-django-utils,True,stevedore
edx-django-utils,True,django-crum
edx-django-utils,True,psutil
sqlalchemy-mixins,True,SQLAlchemy
sqlalchemy-mixins,True,six
sqlalchemy-mixins,True,typing
faust,True,aiohttp
faust,True,aiohttp-cors
faust,True,robinhood-aiokafka
faust,True,click
faust,True,colorclass
faust,True,mode
faust,True,opentracing
faust,True,terminaltables
faust,True,venusian
faust,True,yarl
faust,True,croniter
faust,True,mypy-extensions
faust,False,aiodns
faust,False,aiomonitor
faust,False,cchardet
faust,False,ciso8601
faust,False,confluent-kafka
faust,False,cython
faust,False,datadog
faust,False,setproctitle
faust,False,aioeventlet
faust,False,dnspython
faust,False,orjson
faust,False,aredis
faust,False,python-rocksdb
faust,False,statsd
faust,False,uvloop
faust,False,pyyaml
mode,True,colorlog
mode,True,mypy-extensions
mode,True,aiocontextvars
mode,True,typing-extensions
mode,False,aioeventlet
mode,False,dnspython
mode,False,aiogevent
mode,False,uvloop
pyobjc-framework-cfnetwork,True,pyobjc-core
pyobjc-framework-cfnetwork,True,pyobjc-framework-Cocoa
pyobjc-framework-webkit,True,pyobjc-core
pyobjc-framework-webkit,True,pyobjc-framework-Cocoa
django-render-block,True,django
sphinx-click,True,sphinx
sphinx-click,True,click
sphinx-click,True,docutils
robinhood-aiokafka,True,kafka-python
robinhood-aiokafka,False,python-snappy
pyobjc-framework-fsevents,True,pyobjc-core
pyobjc-framework-fsevents,True,pyobjc-framework-Cocoa
asammdf,True,"canmatrix[arxml,dbc]"
asammdf,True,lz4
asammdf,True,numexpr
asammdf,True,numpy
asammdf,True,pandas
asammdf,False,cChardet
asammdf,False,chardet
asammdf,False,cryptography
asammdf,False,lxml
asammdf,False,natsort
asammdf,False,psutil
asammdf,False,PyQt5
asammdf,False,pyqtgraph
asammdf,False,h5py
asammdf,False,fastparquet
asammdf,False,scipy
asammdf,False,hdf5storage
asammdf,False,snappy
asyncinit,False,pylint
asyncinit,False,pytest
nbgitpuller,True,notebook
nbgitpuller,True,tornado
flake8-formatter-junit-xml,True,flake8
flake8-formatter-junit-xml,True,junit-xml
maya,True,humanize
maya,True,pytz
maya,True,dateparser
maya,True,tzlocal
maya,True,pendulum
maya,True,snaptime
backports-datetime-timestamp,False,sphinx
backports-datetime-timestamp,False,jaraco.packaging
backports-datetime-timestamp,False,rst.linker
backports-datetime-timestamp,False,pytest
backports-datetime-timestamp,False,pytest-checkdocs
backports-datetime-timestamp,False,pytest-flake8
dbapi-opentracing,True,opentracing
dbapi-opentracing,True,wrapt
dbapi-opentracing,False,mock
dbapi-opentracing,False,pytest
dbapi-opentracing,False,docker
jishaku,True,braceexpand
jishaku,True,discord.py
jishaku,True,humanize
jishaku,True,import-expression
jishaku,False,sphinx
jishaku,False,sphinxcontrib-asyncio
jishaku,False,psutil
jishaku,False,coverage
jishaku,False,flake8
jishaku,False,isort
jishaku,False,pylint
jishaku,False,pytest
jishaku,False,pytest-cov
jishaku,False,pytest-mock
jishaku,False,PyNaCl
jishaku,False,youtube-dl
opentelemetry-api,True,Deprecated
opentelemetry-api,True,aiocontextvars
pyobjc-framework-exceptionhandling,True,pyobjc-core
pyobjc-framework-exceptionhandling,True,pyobjc-framework-Cocoa
vdms,True,protobuf
sekkaybot,True,BenBotAsync
sekkaybot,True,FortniteAPIAsync
sekkaybot,True,aiohttp
sekkaybot,True,colorama
sekkaybot,True,crayons
sekkaybot,True,fortnitepy
sekkaybot,True,sanic
sekkaybot,True,uvloop
django-rest-knox,True,django
django-rest-knox,True,djangorestframework
django-rest-knox,True,cryptography
robotframework-faker,True,faker
robotframework-faker,True,robotframework
robotframework-faker,True,wrapt
enrich,True,rich
enrich,False,mock
enrich,False,pytest-cov
enrich,False,pytest-mock
enrich,False,pytest-plus
enrich,False,pytest-xdist
enrich,False,pytest
mozdebug,True,mozinfo
coincurve,True,asn1crypto
coincurve,True,cffi
python-keycloak-client,True,requests
python-keycloak-client,True,python-jose
python-keycloak-client,False,aiohttp
python-keycloak-client,False,bumpversion
python-keycloak-client,False,twine
python-keycloak-client,False,Sphinx
python-keycloak-client,False,sphinx-autobuild
edx-rbac,True,edx-drf-extensions
edx-rbac,True,six
edx-rbac,True,django-crum
edx-rbac,True,Django
edx-rbac,True,django-model-utils
image-classifiers,True,keras-applications
image-classifiers,False,scikit-image
image-classifiers,False,pytest
iniparse,True,six
executor,True,coloredlogs
executor,True,fasteners
executor,True,humanfriendly
executor,True,property-manager
executor,True,six
gitlint,True,Click
gitlint,True,arrow
gitlint,True,sh
json2xml,True,dicttoxml
json2xml,True,requests
json2xml,True,xmltodict
robotframework-debuglibrary,True,prompt-toolkit
robotframework-debuglibrary,True,robotframework
pytorch-ignite,True,torch
rasa-sdk,True,coloredlogs
rasa-sdk,True,requests
rasa-sdk,True,sanic
rasa-sdk,True,sanic-cors
rasa-sdk,True,typing-extensions
rasa-sdk,True,uvloop
google-cloud-os-login,True,google-api-core[grpc]
google-cloud-os-login,True,proto-plus
google-cloud-os-login,True,libcst
pyobjc-framework-diskarbitration,True,pyobjc-core
pyobjc-framework-diskarbitration,True,pyobjc-framework-Cocoa
flask-breadcrumbs,True,Flask
flask-breadcrumbs,True,six
flask-breadcrumbs,True,Flask-Menu
flask-breadcrumbs,False,Sphinx
flask-breadcrumbs,False,check-manifest
flask-breadcrumbs,False,coverage
flask-breadcrumbs,False,isort
flask-breadcrumbs,False,mock
flask-breadcrumbs,False,pydocstyle
flask-breadcrumbs,False,pytest-cache
flask-breadcrumbs,False,pytest-cov
flask-breadcrumbs,False,pytest-pep8
flask-breadcrumbs,False,pytest
cookiejar,True,argparse
cookiejar,True,pager
cookiejar,True,cookiecutter
uproot-methods,True,numpy
uproot-methods,True,awkward
invenio-db,True,invenio-base
invenio-db,True,Flask-Alembic
invenio-db,True,Flask-SQLAlchemy
invenio-db,True,SQLAlchemy
invenio-db,True,SQLAlchemy-Utils
invenio-db,False,Sphinx
invenio-db,False,pymysql
invenio-db,False,psycopg2-binary
invenio-db,False,SQLAlchemy-Continuum
invenio-db,False,pytest-invenio
invenio-db,False,cryptography
invenio-db,False,mock
niet,True,PyYAML
niet,True,jmespath
azureml-explain-model,True,azureml-interpret
azureml-explain-model,False,azureml-interpret[deep]
azureml-explain-model,False,azureml-interpret[mimic]
azureml-explain-model,False,azureml-interpret[sample]
pandas-schema,True,numpy
pandas-schema,True,pandas
pid,True,psutil
rosdep,True,catkin-pkg
rosdep,True,rospkg
rosdep,True,rosdistro
rosdep,True,PyYAML
botorch,True,torch
botorch,True,gpytorch
botorch,True,scipy
botorch,False,pytest
botorch,False,pytest-cov
botorch,False,black
botorch,False,flake8
botorch,False,sphinx
botorch,False,sphinx-autodoc-typehints
botorch,False,ax-platform
botorch,False,cma
botorch,False,jupyter
botorch,False,matplotlib
botorch,False,memory-profiler
botorch,False,pykeops
botorch,False,torchvision
ase,True,numpy
ase,True,scipy
ase,True,matplotlib
ase,False,sphinx
ase,False,sphinx-rtd-theme
ase,False,pillow
ase,False,pytest
ase,False,pytest-mock
ase,False,pytest-xdist
browserstack-local,True,psutil
pyupgrade,True,tokenize-rt
pyobjc-framework-coreservices,True,pyobjc-core
pyobjc-framework-coreservices,True,pyobjc-framework-FSEvents
pytest-helpers-namespace,True,pytest
pytest-helpers-namespace,False,sphinx
pytest-helpers-namespace,False,sphinx-material-saltstack
pytest-helpers-namespace,False,sphinx-prompt
pytest-helpers-namespace,False,sphinxcontrib-spelling
pytest-helpers-namespace,False,pylint
pytest-helpers-namespace,False,saltpylint
pytest-helpers-namespace,False,pyenchant
pytest-helpers-namespace,False,black
pytest-helpers-namespace,False,reorder-python-imports
django-sass-processor,False,django-compressor
django-admin-sortable,True,django
pytest-qt,True,pytest
pytest-qt,False,pre-commit
pytest-qt,False,tox
pytest-qt,False,sphinx
pytest-qt,False,sphinx-rtd-theme
opentelemetry-sdk,True,opentelemetry-api
opentelemetry-sdk,True,opentelemetry-semantic-conventions
prometheus-async,True,prometheus-client
prometheus-async,True,wrapt
prometheus-async,True,monotonic
prometheus-async,False,aiohttp
prometheus-async,False,twisted
prometheus-async,False,sphinx
prometheus-async,False,sphinxcontrib-asyncio
prometheus-async,False,coverage
prometheus-async,False,pytest
prometheus-async,False,pytest-twisted
prometheus-async,False,pre-commit
prometheus-async,False,pytest-asyncio
django-adminactions,True,pytz
django-adminactions,True,xlrd
django-adminactions,True,xlwt
django-adminactions,False,isort
django-adminactions,False,pdbpp
django-adminactions,False,virtualenv
django-adminactions,False,wheel
django-adminactions,False,check-manifest
django-adminactions,False,docutils
django-adminactions,False,django-dynamic-fixture
django-adminactions,False,django-webtest
django-adminactions,False,flake8
django-adminactions,False,mock
django-adminactions,False,modernize
django-adminactions,False,pillow
django-adminactions,False,pytest
django-adminactions,False,pytest-cache
django-adminactions,False,pytest-cov
django-adminactions,False,pytest-django
django-adminactions,False,pytest-echo
django-adminactions,False,pytest-pythonpath
django-adminactions,False,readme
django-adminactions,False,selenium
django-adminactions,False,setuptools
django-adminactions,False,tox
django-adminactions,False,pytz
django-adminactions,False,xlrd
django-adminactions,False,xlwt
zope-security,True,setuptools
zope-security,True,zope.component
zope-security,True,zope.i18nmessageid
zope-security,True,zope.interface
zope-security,True,zope.location
zope-security,True,zope.proxy
zope-security,True,zope.schema
zope-security,False,Sphinx
zope-security,False,repoze.sphinx.autointerface
zope-security,False,pytz
zope-security,False,BTrees
zope-security,False,zope.component
zope-security,False,zope.configuration
zope-security,False,zope.location
zope-security,False,zope.testing
zope-security,False,zope.testrunner
zope-security,False,zope.untrustedpython
trio,True,attrs
trio,True,sortedcontainers
trio,True,async-generator
trio,True,idna
trio,True,outcome
trio,True,sniffio
trio,True,cffi
trio,True,contextvars
pyutilib,True,nose
pyutilib,True,six
aiohttp-socks,True,aiohttp
aiohttp-socks,True,attrs
aiohttp-socks,True,python-socks[asyncio]
wtforms-components,True,WTForms
wtforms-components,True,six
wtforms-components,True,email-validator
wtforms-components,True,validators
wtforms-components,True,intervals
wtforms-components,True,MarkupSafe
wtforms-components,False,colour
wtforms-components,False,pytest
wtforms-components,False,flexmock
wtforms-components,False,WTForms-Test
wtforms-components,False,flake8
wtforms-components,False,isort
wtforms-components,False,python-dateutil
zconfig,False,sphinxcontrib-programoutput
zconfig,False,docutils
zconfig,False,manuel
zconfig,False,zope.exceptions
zconfig,False,zope.testrunner
sql-metadata,True,sqlparse
markdown-it-py,True,attrs
markdown-it-py,True,typing-extensions
markdown-it-py,False,pre-commit
markdown-it-py,False,commonmark
markdown-it-py,False,markdown
markdown-it-py,False,mistletoe-ebp
markdown-it-py,False,mistune
markdown-it-py,False,panflute
markdown-it-py,False,linkify-it-py
markdown-it-py,False,mdit-py-plugins
markdown-it-py,False,myst-nb
markdown-it-py,False,pyyaml
markdown-it-py,False,sphinx
markdown-it-py,False,sphinx-copybutton
markdown-it-py,False,sphinx-panels
markdown-it-py,False,sphinx-book-theme
markdown-it-py,False,coverage
markdown-it-py,False,psutil
markdown-it-py,False,pytest
markdown-it-py,False,pytest-benchmark
markdown-it-py,False,pytest-cov
markdown-it-py,False,pytest-regressions
pythainlp,True,python-crfsuite
pythainlp,True,requests
pythainlp,True,tinydb
pythainlp,False,attacut
pythainlp,False,PyYAML
pythainlp,False,numpy
pythainlp,False,pandas
pythainlp,False,emoji
pythainlp,False,epitran
pythainlp,False,fairseq
pythainlp,False,gensim
pythainlp,False,nltk
pythainlp,False,pyicu
pythainlp,False,sacremoses
pythainlp,False,sentencepiece
pythainlp,False,ssg
pythainlp,False,torch
pythainlp,False,transformers
nose-allure-plugin,True,nose
nose-allure-plugin,True,pytest-allure-adaptor
python-hosts,True,win-inet-pton
py-lspci,True,paramiko
okta,True,aiohttp
okta,True,flatdict
okta,True,pyyaml
okta,True,xmltodict
okta,True,yarl
okta,True,pycryptodome
okta,True,python-jose
okta,True,aenum
okta,True,pydash
pdfminer3k,True,ply
mail-parser,True,simplejson
mail-parser,True,six
mail-parser,True,ipaddress
graphql-ws,True,graphql-core
pyobjc-framework-coretext,True,pyobjc-core
pyobjc-framework-coretext,True,pyobjc-framework-Cocoa
pyobjc-framework-coretext,True,pyobjc-framework-Quartz
zodb,True,BTrees
zodb,True,ZConfig
zodb,True,persistent
zodb,True,six
zodb,True,transaction
zodb,True,zc.lockfile
zodb,True,zodbpickle
zodb,True,zope.interface
zodb,False,manuel
zodb,False,zope.testing
zodb,False,zope.testrunner
zodb,False,mock
zope-configuration,True,setuptools
zope-configuration,True,zope.i18nmessageid
zope-configuration,True,zope.interface
zope-configuration,True,zope.schema
zope-configuration,False,Sphinx
zope-configuration,False,repoze.sphinx.autointerface
zope-configuration,False,manuel
zope-configuration,False,zope.schema
zope-configuration,False,zope.testing
zope-configuration,False,zope.testrunner
pyaescrypt,True,cryptography
jaraco-ui,True,jaraco.classes
jaraco-ui,True,jaraco.text
jaraco-ui,False,sphinx
jaraco-ui,False,jaraco.packaging
jaraco-ui,False,rst.linker
jaraco-ui,False,pytest
jaraco-ui,False,pytest-checkdocs
jaraco-ui,False,pytest-flake8
jaraco-ui,False,pytest-cov
jaraco-ui,False,pytest-enabler
jaraco-ui,False,pytest-black
jaraco-ui,False,pytest-mypy
tensorpack,True,numpy
tensorpack,True,six
tensorpack,True,termcolor
tensorpack,True,tabulate
tensorpack,True,tqdm
tensorpack,True,msgpack
tensorpack,True,msgpack-numpy
tensorpack,True,pyzmq
tensorpack,True,psutil
tensorpack,False,scipy
tensorpack,False,h5py
tensorpack,False,lmdb
tensorpack,False,matplotlib
tensorpack,False,scikit-learn
tensorpack,False,python-prctl
arpeggio,False,wheel
arpeggio,False,mkdocs
arpeggio,False,mike
arpeggio,False,twine
arpeggio,False,flake8
arpeggio,False,coverage
arpeggio,False,coveralls
arpeggio,False,pytest
jaraco-windows,True,more-itertools
jaraco-windows,True,jaraco.ui
jaraco-windows,True,jaraco.collections
jaraco-windows,True,jaraco.text
jaraco-windows,True,jaraco.structures
jaraco-windows,True,path
jaraco-windows,False,sphinx
jaraco-windows,False,jaraco.packaging
jaraco-windows,False,rst.linker
jaraco-windows,False,pytest
jaraco-windows,False,pytest-checkdocs
jaraco-windows,False,pytest-flake8
jaraco-windows,False,pytest-cov
jaraco-windows,False,pytest-enabler
jaraco-windows,False,pytest-black
jaraco-windows,False,pytest-mypy
aws-embedded-metrics,True,aiohttp
azureml-designer-core,True,pandas
azureml-designer-core,True,numpy
azureml-designer-core,True,jsonschema
azureml-designer-core,True,pyarrow
azureml-designer-core,True,python-dateutil
azureml-designer-core,True,distro
azureml-designer-core,True,pycryptodomex
azureml-designer-core,True,more-itertools
azureml-designer-core,True,ruamel.yaml
azureml-designer-core,True,azureml-core
azureml-designer-core,False,Pillow
azureml-designer-core,False,cloudpickle
aws-cdk-aws-stepfunctions-tasks,True,aws-cdk.aws-apigateway
aws-cdk-aws-stepfunctions-tasks,True,aws-cdk.aws-cloudwatch
aws-cdk-aws-stepfunctions-tasks,True,aws-cdk.aws-codebuild
aws-cdk-aws-stepfunctions-tasks,True,aws-cdk.aws-dynamodb
aws-cdk-aws-stepfunctions-tasks,True,aws-cdk.aws-ec2
aws-cdk-aws-stepfunctions-tasks,True,aws-cdk.aws-ecr-assets
aws-cdk-aws-stepfunctions-tasks,True,aws-cdk.aws-ecr
aws-cdk-aws-stepfunctions-tasks,True,aws-cdk.aws-ecs
aws-cdk-aws-stepfunctions-tasks,True,aws-cdk.aws-eks
aws-cdk-aws-stepfunctions-tasks,True,aws-cdk.aws-iam
aws-cdk-aws-stepfunctions-tasks,True,aws-cdk.aws-kms
aws-cdk-aws-stepfunctions-tasks,True,aws-cdk.aws-lambda
aws-cdk-aws-stepfunctions-tasks,True,aws-cdk.aws-s3
aws-cdk-aws-stepfunctions-tasks,True,aws-cdk.aws-sns
aws-cdk-aws-stepfunctions-tasks,True,aws-cdk.aws-sqs
aws-cdk-aws-stepfunctions-tasks,True,aws-cdk.aws-stepfunctions
aws-cdk-aws-stepfunctions-tasks,True,aws-cdk.core
aws-cdk-aws-stepfunctions-tasks,True,constructs
aws-cdk-aws-stepfunctions-tasks,True,jsii
aws-cdk-aws-stepfunctions-tasks,True,publication
sqlalchemy-diff,True,sqlalchemy-utils
sqlalchemy-diff,False,mysql-connector-python-rf
sqlalchemy-diff,False,pytest
sqlalchemy-diff,False,pylint
sqlalchemy-diff,False,flake8
sqlalchemy-diff,False,coverage
sqlalchemy-diff,False,sphinx
tox-monorepo,True,tox
timezonefinderl,True,numpy
timezonefinderl,True,importlib-resources
lftools,True,appdirs
lftools,True,aspy.yaml
lftools,True,attrs
lftools,True,beautifulsoup4
lftools,True,boto3
lftools,True,botocore
lftools,True,bs4
lftools,True,certifi
lftools,True,cfgv
lftools,True,chardet
lftools,True,click
lftools,True,defusedxml
lftools,True,Deprecated
lftools,True,dnspython
lftools,True,docker
lftools,True,email-validator
lftools,True,filelock
lftools,True,httplib2
lftools,True,identify
lftools,True,idna
lftools,True,jsonschema
lftools,True,lxml
lftools,True,multi-key-dict
lftools,True,nodeenv
lftools,True,oauth2client
lftools,True,pbr
lftools,True,pyasn1
lftools,True,pyasn1-modules
lftools,True,pygerrit2
lftools,True,PyGithub
lftools,True,PyJWT
lftools,True,pyrsistent
lftools,True,python-jenkins
lftools,True,PyYAML
lftools,True,requests
lftools,True,rsa
lftools,True,ruamel.yaml
lftools,True,ruamel.yaml.clib
lftools,True,six
lftools,True,soupsieve
lftools,True,tabulate
lftools,True,toml
lftools,True,tqdm
lftools,True,urllib3
lftools,True,websocket-client
lftools,True,wrapt
lftools,True,xdg
lftools,False,python-ldap
